,id_registro,arco,longitud,latitud,carga
214737,214738,6331-6337,-75.59232189410325,6.174062835937528,3078.0
214738,214739,6331-6337,-75.59223060664263,6.174158272136843,3078.0
214739,214740,6331-6337,-75.592139319182,6.174253708336159,3078.0
214770,214771,6332-6336,-75.59289126434355,6.1736623779558215,23.0
214771,214772,6332-6336,-75.59288905919466,6.173517645732762,23.0
214772,214773,6332-6336,-75.59288961048188,6.173553828788526,23.0
214773,214774,6332-6336,-75.59289016176909,6.173590011844293,23.0
214774,214775,6332-6336,-75.59289071305629,6.1736261949000575,23.0
214775,214776,6332-6336,-75.5928456747868,6.173798334774412,23.0
214776,214777,6332-6336,-75.59289126434355,6.1736623779558215,23.0
214777,214778,6332-6336,-75.59287986695435,6.17369636716047,23.0
214778,214779,6332-6336,-75.59286846956515,6.173730356365117,23.0
214779,214780,6332-6336,-75.59285707217597,6.173764345569764,23.0
214780,214781,6332-6338,-75.59289458041872,6.173148095360958,106.0
214781,214782,6332-6338,-75.59288905919466,6.173517645732762,106.0
214782,214783,6332-6338,-75.59289043950065,6.173425258139809,106.0
214783,214784,6332-6338,-75.5928918198067,6.173332870546861,106.0
214784,214785,6332-6338,-75.59289320011271,6.17324048295391,106.0
214785,214786,6332-6333,-75.59293267308655,6.173701675245869,145.0
214786,214787,6332-6333,-75.59288905919466,6.173517645732762,145.0
214787,214788,6332-6333,-75.59289996266763,6.173563653111037,145.0
214788,214789,6332-6333,-75.59291086614057,6.173609660489316,145.0
214789,214790,6332-6333,-75.59292176961357,6.1736556678675925,145.0
214790,214791,6332-6333,-75.59303054830194,6.173821438409242,145.0
214791,214792,6332-6333,-75.59293267308655,6.173701675245869,145.0
214792,214793,6332-6333,-75.59295714189037,6.173731616036713,145.0
214793,214794,6332-6333,-75.59298161069424,6.173761556827556,145.0
214794,214795,6332-6333,-75.59300607949808,6.173791497618398,145.0
214795,214796,6332-6333,-75.59320406046851,6.174010094344782,145.0
214796,214797,6332-6333,-75.59303054830194,6.173821438409242,145.0
214797,214798,6332-6333,-75.59307392634358,6.173868602393126,145.0
214798,214799,6332-6333,-75.59311730438523,6.173915766377013,145.0
214799,214800,6332-6333,-75.59316068242687,6.173962930360898,145.0
214800,214801,6332-6335,-75.5928310334411,6.17339103941721,65.0
214801,214802,6332-6335,-75.59288905919466,6.173517645732762,65.0
214802,214803,6332-6335,-75.59287455275626,6.173485994153872,65.0
214803,214804,6332-6335,-75.59286004631787,6.173454342574985,65.0
214804,214805,6332-6335,-75.59284553987949,6.173422690996097,65.0
214805,214806,6332-6335,-75.59275950924523,6.1732899891677855,65.0
214806,214807,6332-6335,-75.5928310334411,6.17339103941721,65.0
214807,214808,6332-6335,-75.59281315239213,6.173365776854854,65.0
214808,214809,6332-6335,-75.59279527134315,6.173340514292498,65.0
214809,214810,6332-6335,-75.59277739029419,6.173315251730143,65.0
214810,214811,6332-6335,-75.59265034073573,6.173211394516025,65.0
214811,214812,6332-6335,-75.59275950924523,6.1732899891677855,65.0
214812,214813,6332-6335,-75.59273221711786,6.173270340504846,65.0
214813,214814,6332-6335,-75.59270492499049,6.173250691841906,65.0
214814,214815,6332-6335,-75.59267763286311,6.173231043178966,65.0
214815,214816,6332-6335,-75.59264281187302,6.173207651913263,65.0
214816,214817,6332-6335,-75.59265034073573,6.173211394516025,65.0
214817,214818,6332-6335,-75.59264845852006,6.173210458865333,65.0
214818,214819,6332-6335,-75.59264657630439,6.173209523214643,65.0
214819,214820,6332-6335,-75.5926446940887,6.173208587563952,65.0
214820,214821,6332-6335,-75.59250255073,6.173169162421551,65.0
214821,214822,6332-6335,-75.59264281187302,6.173207651913263,65.0
214822,214823,6332-6335,-75.59260774658726,6.173198029540334,65.0
214823,214824,6332-6335,-75.5925726813015,6.173188407167406,65.0
214824,214825,6332-6335,-75.59253761601576,6.1731787847944775,65.0
214825,214826,6333-6336,-75.5928456747868,6.173798334774412,614.0
214826,214827,6333-6336,-75.59320406046851,6.174010094344782,614.0
214827,214828,6333-6336,-75.59311446404809,6.17395715445219,614.0
214828,214829,6333-6336,-75.59302486762766,6.173904214559598,614.0
214829,214830,6333-6336,-75.59293527120722,6.173851274667005,614.0
214865,214866,6333-6334,-75.59269642732028,6.173937458958019,83.0
214866,214867,6333-6334,-75.59320406046851,6.174010094344782,83.0
214867,214868,6333-6334,-75.59307715218145,6.173991935498093,83.0
214868,214869,6333-6334,-75.59295024389439,6.173973776651401,83.0
214869,214870,6333-6334,-75.59282333560733,6.17395561780471,83.0
214875,214876,6334-6336,-75.59278021361837,6.173877577386582,113.0
214876,214877,6334-6336,-75.59269642732028,6.173937458958019,113.0
214877,214878,6334-6336,-75.5927173738948,6.173922488565161,113.0
214878,214879,6334-6336,-75.59273832046931,6.173907518172301,113.0
214879,214880,6334-6336,-75.59275926704385,6.173892547779442,113.0
214880,214881,6334-6336,-75.5928456747868,6.173798334774412,113.0
214881,214882,6334-6336,-75.59278021361837,6.173877577386582,113.0
214882,214883,6334-6336,-75.59279657891048,6.1738577667335415,113.0
214883,214884,6334-6336,-75.59281294420258,6.173837956080497,113.0
214884,214885,6334-6336,-75.59282930949469,6.173818145427455,113.0
215015,215016,6338-6339,-75.59312025041397,6.172828227118822,45.0
215016,215017,6338-6339,-75.59289458041872,6.173148095360958,45.0
215017,215018,6338-6339,-75.59295099791754,6.1730681283004225,45.0
215018,215019,6338-6339,-75.59300741541635,6.17298816123989,45.0
215019,215020,6338-6339,-75.59306383291515,6.1729081941793575,45.0
215035,215036,6339-6340,-75.59304038808789,6.172861749930713,201.0
215036,215037,6339-6340,-75.59312025041397,6.172828227118822,201.0
215037,215038,6339-6340,-75.59310028483245,6.172836607821795,201.0
215038,215039,6339-6340,-75.59308031925093,6.172844988524767,201.0
215039,215040,6339-6340,-75.59306035366943,6.172853369227741,201.0
215040,215041,6339-6340,-75.59300578397362,6.172856457087632,201.0
215041,215042,6339-6340,-75.59304038808789,6.172861749930713,201.0
215042,215043,6339-6340,-75.59303173705932,6.172860426719942,201.0
215043,215044,6339-6340,-75.59302308603075,6.1728591035091736,201.0
215044,215045,6339-6340,-75.59301443500219,6.172857780298402,201.0
215045,215046,6339-6340,-75.59295520872972,6.17284322497971,201.0
215046,215047,6339-6340,-75.59300578397362,6.172856457087632,201.0
215047,215048,6339-6340,-75.59299314016266,6.172853149060653,201.0
215048,215049,6339-6340,-75.59298049635167,6.172849841033671,201.0
215049,215050,6339-6340,-75.59296785254071,6.172846533006691,201.0
215050,215051,6339-6340,-75.59291261905064,6.172822053606341,201.0
215051,215052,6339-6340,-75.59295520872972,6.17284322497971,201.0
215052,215053,6339-6340,-75.59294456130996,6.172837932136368,201.0
215053,215054,6339-6340,-75.59293391389019,6.172832639293026,201.0
215054,215055,6339-6340,-75.59292326647041,6.172827346449683,201.0
215055,215056,6339-6340,-75.59289398606604,6.172785003700911,201.0
215056,215057,6339-6340,-75.59291261905064,6.172822053606341,201.0
215057,215058,6339-6340,-75.5929079608045,6.172812791129982,201.0
215058,215059,6339-6340,-75.59290330255834,6.172803528653627,201.0
215059,215060,6339-6340,-75.59289864431219,6.172794266177268,201.0
215060,215061,6339-6340,-75.59289096152324,6.172734776158602,201.0
215061,215062,6339-6340,-75.59289398606604,6.172785003700911,201.0
215062,215063,6339-6340,-75.59289322993034,6.172772446815334,201.0
215063,215064,6339-6340,-75.59289247379466,6.1727598899297575,201.0
215064,215065,6339-6340,-75.59289171765894,6.17274733304418,201.0
215065,215066,6339-6341,-75.59363398174015,6.1722795368752275,309.0
215066,215067,6339-6341,-75.59312025041397,6.172828227118822,309.0
215067,215068,6339-6341,-75.59324868324553,6.172691054557923,309.0
215068,215069,6339-6341,-75.59337711607708,6.1725538819970245,309.0
215069,215070,6339-6341,-75.59350554890861,6.172416709436126,309.0
215070,215071,6339-6341,-75.59405907989515,6.171831613242168,309.0
215071,215072,6339-6341,-75.59363398174015,6.1722795368752275,309.0
215072,215073,6339-6341,-75.5937402562789,6.172167555966962,309.0
215073,215074,6339-6341,-75.59384653081764,6.172055575058698,309.0
215074,215075,6339-6341,-75.59395280535641,6.1719435941504335,309.0
215105,215106,6340-7062,-75.59318030695694,6.172401796198843,1220.0
215106,215107,6340-7062,-75.59289096152324,6.172734776158602,1220.0
215107,215108,6340-7062,-75.59296329788167,6.172651531168662,1220.0
215108,215109,6340-7062,-75.5930356342401,6.1725682861787226,1220.0
215109,215110,6340-7062,-75.59310797059851,6.172485041188782,1220.0
215140,215141,6342-6343,-75.6019070774504,6.179558810719639,32.0
215141,215142,6342-6343,-75.60297961066848,6.178884636422382,32.0
215142,215143,6342-6343,-75.60271147736397,6.179053179996696,32.0
215143,215144,6342-6343,-75.60244334405945,6.179221723571012,32.0
215144,215145,6342-6343,-75.60217521075492,6.179390267145326,32.0
215145,215146,6342-6343,-75.60154569203969,6.179985462145273,32.0
215146,215147,6342-6343,-75.6019070774504,6.179558810719639,32.0
215147,215148,6342-6343,-75.60181673109774,6.179665473576048,32.0
215148,215149,6342-6343,-75.60172638474506,6.179772136432455,32.0
215149,215150,6342-6343,-75.60163603839239,6.179878799288866,32.0
215150,215151,6342-6343,-75.60158828421173,6.179932531328317,32.0
215151,215152,6342-6343,-75.60154569203969,6.179985462145273,32.0
215152,215153,6342-6343,-75.60155634008271,6.1799722294410335,32.0
215153,215154,6342-6343,-75.60156698812574,6.1799589967367945,32.0
215154,215155,6342-6343,-75.60157763616874,6.179945764032557,32.0
215390,215391,6346-6350,-75.57492492141797,6.195832728136843,45.0
215391,215392,6346-6350,-75.57493024543902,6.195991515801103,45.0
215392,215393,6346-6350,-75.57492891443377,6.195951818885037,45.0
215393,215394,6346-6350,-75.57492758342849,6.195912121968973,45.0
215394,215395,6346-6350,-75.57492625242324,6.195872425052907,45.0
215395,215396,6346-6350,-75.57494621750364,6.195745394902902,45.0
215396,215397,6346-6350,-75.57492492141797,6.195832728136843,45.0
215397,215398,6346-6350,-75.57493024543939,6.195810894828358,45.0
215398,215399,6346-6350,-75.57493556946079,6.1957890615198705,45.0
215399,215400,6346-6350,-75.57494089348222,6.195767228211388,45.0
215400,215401,6346-6350,-75.57507594780905,6.195576047580403,45.0
215401,215402,6346-6350,-75.57494621750364,6.195745394902902,45.0
215402,215403,6346-6350,-75.57497865007998,6.195703058072278,45.0
215403,215404,6346-6350,-75.57501108265635,6.1956607212416515,45.0
215404,215405,6346-6350,-75.57504351523271,6.195618384411027,45.0
215605,215606,6349-6350,-75.57558776208455,6.195194930550254,144.0
215606,215607,6349-6350,-75.57580191498701,6.195087696790122,144.0
215607,215608,6349-6350,-75.57574837676141,6.195114505230157,144.0
215608,215609,6349-6350,-75.57569483853578,6.195141313670187,144.0
215609,215610,6349-6350,-75.57564130031015,6.19516812211022,144.0
215610,215611,6349-6350,-75.57540674535632,6.1953140214444495,144.0
215611,215612,6349-6350,-75.57558776208455,6.195194930550254,144.0
215612,215613,6349-6350,-75.57554250790248,6.1952247032738015,144.0
215613,215614,6349-6350,-75.57549725372044,6.195254475997349,144.0
215614,215615,6349-6350,-75.57545199953837,6.1952842487209,144.0
215615,215616,6349-6350,-75.57522839063881,6.195446344628701,144.0
215616,215617,6349-6350,-75.57540674535632,6.1953140214444495,144.0
215617,215618,6349-6350,-75.57536215667695,6.195347102240512,144.0
215618,215619,6349-6350,-75.57531756799756,6.195380183036575,144.0
215619,215620,6349-6350,-75.57527297931819,6.195413263832639,144.0
215620,215621,6349-6350,-75.57507594780905,6.195576047580403,144.0
215621,215622,6349-6350,-75.57522839063881,6.195446344628701,144.0
215622,215623,6349-6350,-75.57519027993138,6.195478770366628,144.0
215623,215624,6349-6350,-75.57515216922394,6.195511196104553,144.0
215624,215625,6349-6350,-75.57511405851648,6.195543621842478,144.0
215720,215721,6351-6352,-75.5766286082718,6.194001373660013,195.0
215721,215722,6351-6352,-75.57660198816967,6.193773777145218,195.0
215722,215723,6351-6352,-75.5766086431952,6.193830676273918,195.0
215723,215724,6351-6352,-75.57661529822073,6.193887575402616,195.0
215724,215725,6351-6352,-75.57662195324627,6.193944474531316,195.0
215725,215726,6351-6352,-75.57663393229322,6.194123111293477,195.0
215726,215727,6351-6352,-75.5766286082718,6.194001373660013,195.0
215727,215728,6351-6352,-75.57662993927717,6.194031808068379,195.0
215728,215729,6351-6352,-75.57663127028252,6.194062242476745,195.0
215729,215730,6351-6352,-75.57663260128787,6.194092676885111,195.0
215730,215731,6351-6352,-75.57662328425039,6.194266020653447,195.0
215731,215732,6351-6352,-75.57663393229322,6.194123111293477,195.0
215732,215733,6351-6352,-75.57663127028252,6.194158838633469,195.0
215733,215734,6351-6352,-75.5766286082718,6.1941945659734605,195.0
215734,215735,6351-6352,-75.57662594626109,6.194230293313455,195.0
215735,215736,6351-6352,-75.57656472001476,6.194451273469906,195.0
215736,215737,6351-6352,-75.57662328425039,6.194266020653447,195.0
215737,215738,6351-6352,-75.57660864319148,6.194312333857563,195.0
215738,215739,6351-6352,-75.57659400213258,6.1943586470616765,195.0
215739,215740,6351-6352,-75.57657936107367,6.194404960265793,195.0
215740,215741,6351-6352,-75.57649018371492,6.194594182741053,195.0
215741,215742,6351-6352,-75.57656472001476,6.194451273469906,195.0
215742,215743,6351-6352,-75.57654608593981,6.194487000787692,195.0
215743,215744,6351-6352,-75.57652745186485,6.194522728105478,195.0
215744,215745,6351-6352,-75.57650881778989,6.194558455423267,195.0
215745,215746,6351-6352,-75.57631981502956,6.1947847283757165,195.0
215746,215747,6351-6352,-75.57649018371492,6.194594182741053,195.0
215747,215748,6351-6352,-75.57644759154358,6.194641819149719,195.0
215748,215749,6351-6352,-75.57640499937223,6.194689455558383,195.0
215749,215750,6351-6352,-75.5763624072009,6.19473709196705,195.0
215750,215751,6351-6352,-75.57612282623708,6.1950017385980924,195.0
215751,215752,6351-6352,-75.57631981502956,6.1947847283757165,195.0
215752,215753,6351-6352,-75.57627056783144,6.1948389809313085,195.0
215753,215754,6351-6352,-75.57622132063332,6.194893233486903,195.0
215754,215755,6351-6352,-75.5761720734352,6.194947486042497,195.0
215755,215756,6351-6352,-75.575867273209,6.195245213375523,195.0
215756,215757,6351-6352,-75.57612282623708,6.1950017385980924,195.0
215757,215758,6351-6352,-75.57605893798006,6.195062607292449,195.0
215758,215759,6351-6352,-75.57599504972305,6.195123475986807,195.0
215759,215760,6351-6352,-75.57593116146602,6.195184344681167,195.0
215760,215761,6351-6352,-75.57551588779539,6.195552203152207,195.0
215761,215762,6351-6352,-75.575867273209,6.195245213375523,195.0
215762,215763,6351-6352,-75.57577942685559,6.1953219608196965,195.0
215763,215764,6351-6352,-75.57569158050221,6.195398708263865,195.0
215764,215765,6351-6352,-75.5756037341488,6.195475455708038,195.0
215765,215766,6351-6352,-75.57529227889582,6.195763920135549,195.0
215766,215767,6351-6352,-75.57551588779539,6.195552203152207,195.0
215767,215768,6351-6352,-75.57545998557049,6.195605132398042,195.0
215768,215769,6351-6352,-75.57540408334559,6.195658061643879,195.0
215769,215770,6351-6352,-75.57534818112072,6.195710990889713,195.0
215770,215771,6351-6352,-75.57516982640321,6.195938586582872,195.0
215771,215772,6351-6352,-75.57529227889582,6.195763920135549,195.0
215772,215773,6351-6352,-75.57526166577267,6.195807586747379,195.0
215773,215774,6351-6352,-75.57523105264951,6.19585125335921,195.0
215774,215775,6351-6352,-75.57520043952636,6.195894919971041,195.0
215775,215776,6351-6352,-75.57512191021046,6.1960762025309455,195.0
215776,215777,6351-6352,-75.57516982640321,6.195938586582872,195.0
215777,215778,6351-6352,-75.57515784735503,6.1959729905698895,195.0
215778,215779,6351-6352,-75.57514586830683,6.196007394556908,195.0
215779,215780,6351-6352,-75.57513388925864,6.196041798543925,195.0
215780,215781,6351-6352,-75.57511140614821,6.1962225167640685,195.0
215781,215782,6351-6352,-75.57512191021046,6.1960762025309455,195.0
215782,215783,6351-6352,-75.57511928419491,6.196112781089226,195.0
215783,215784,6351-6352,-75.57511665817933,6.1961493596475075,195.0
215784,215785,6351-6352,-75.57511403216375,6.1961859382057884,195.0
218030,218031,6394-6401,-75.57999383071764,6.203291707537682,55.0
218031,218032,6394-6401,-75.57996282342125,6.203583907697411,55.0
218032,218033,6394-6401,-75.57997057524534,6.203510857657478,55.0
218033,218034,6394-6401,-75.57997832706945,6.203437807617545,55.0
218034,218035,6394-6401,-75.57998607889354,6.203364757577614,55.0
218355,218356,6398-6410,-75.57733708650686,6.201806792956629,1698.0
218356,218357,6398-6410,-75.57727620546824,6.202395710946944,1698.0
218357,218358,6398-6410,-75.57729142572789,6.202248481449366,1698.0
218358,218359,6398-6410,-75.57730664598755,6.202101251951786,1698.0
218359,218360,6398-6410,-75.5773218662472,6.201954022454207,1698.0
218505,218506,6400-6401,-75.57999383071764,6.203291707537682,92.0
218506,218507,6400-6401,-75.58024186612518,6.202950502888773,92.0
218507,218508,6400-6401,-75.5801798572733,6.203035804051,92.0
218508,218509,6400-6401,-75.5801178484214,6.203121105213227,92.0
218509,218510,6400-6401,-75.58005583956951,6.203206406375455,92.0
219445,219446,6413-6416,-75.57737180315523,6.202822067779418,376.0
219446,219447,6413-6416,-75.5772418345544,6.202758310872286,376.0
219447,219448,6413-6416,-75.57727432670461,6.20277425009907,376.0
219448,219449,6413-6416,-75.57730681885481,6.202790189325852,376.0
219449,219450,6413-6416,-75.57733931100503,6.202806128552635,376.0
220580,220581,6428-6429,-75.57513408988335,6.230619387541608,1804.0
220581,220582,6428-6429,-75.57516252229853,6.230717903084813,1804.0
220582,220583,6428-6429,-75.57515541419474,6.230693274199012,1804.0
220583,220584,6428-6429,-75.57514830609094,6.2306686453132105,1804.0
220584,220585,6428-6429,-75.57514119798714,6.2306440164274095,1804.0
220585,220586,6428-6429,-75.57510747133391,6.230566464905971,1804.0
220586,220587,6428-6429,-75.57513408988335,6.230619387541608,1804.0
220587,220588,6428-6429,-75.57512743524597,6.230606156882697,1804.0
220588,220589,6428-6429,-75.57512078060863,6.23059292622379,1804.0
220589,220590,6428-6429,-75.57511412597127,6.23057969556488,1804.0
220590,220591,6428-6429,-75.57505955794495,6.230492373207118,1804.0
220591,220592,6428-6429,-75.57510747133391,6.230566464905971,1804.0
220592,220593,6428-6429,-75.57509549298666,6.230547941981259,1804.0
220593,220594,6428-6429,-75.57508351463943,6.230529419056546,1804.0
220594,220595,6428-6429,-75.5750715362922,6.230510896131832,1804.0
220595,220596,6428-6429,-75.57501696826586,6.230471204148379,1804.0
220596,220597,6428-6429,-75.57505955794495,6.230492373207118,1804.0
220597,220598,6428-6429,-75.57504891052518,6.230487080942433,1804.0
220598,220599,6428-6429,-75.5750382631054,6.230481788677747,1804.0
220599,220600,6428-6429,-75.57502761568563,6.230476496413063,1804.0
220600,220601,6428-6429,-75.57495840745712,6.230444742823755,1804.0
220601,220602,6428-6429,-75.57501696826586,6.230471204148379,1804.0
220602,220603,6428-6429,-75.57500232806369,6.230464588817222,1804.0
220603,220604,6428-6429,-75.5749876878615,6.2304579734860654,1804.0
220604,220605,6428-6429,-75.5749730476593,6.230451358154911,1804.0
220605,220606,6428-6429,-75.57489452293852,6.230455327353767,1804.0
220606,220607,6428-6429,-75.57495840745712,6.230444742823755,1804.0
220607,220608,6428-6429,-75.57494243632746,6.230447388956258,1804.0
220608,220609,6428-6429,-75.5749264651978,6.2304500350887615,1804.0
220609,220610,6428-6429,-75.57491049406815,6.230452681221265,1804.0
220610,220611,6428-6429,-75.57484128583963,6.230492373207118,1804.0
220611,220612,6428-6429,-75.57489452293852,6.230455327353767,1804.0
220612,220613,6428-6429,-75.5748812136638,6.230464588817107,1804.0
220613,220614,6428-6429,-75.57486790438907,6.230473850280442,1804.0
220614,220615,6428-6429,-75.57485459511435,6.23048311174378,1804.0
220615,220616,6428-6429,-75.57478804874077,6.230545295850222,1804.0
220616,220617,6428-6429,-75.57484128583963,6.230492373207118,1804.0
220617,220618,6428-6429,-75.5748279765649,6.230505603867892,1804.0
220618,220619,6428-6429,-75.5748146672902,6.230518834528669,1804.0
220619,220620,6428-6429,-75.57480135801548,6.230532065189445,1804.0
220620,220621,6428-6429,-75.57476143019134,6.230598218487993,1804.0
220621,220622,6428-6429,-75.57478804874077,6.230545295850222,1804.0
220622,220623,6428-6429,-75.5747813941034,6.230558526509664,1804.0
220623,220624,6428-6429,-75.57477473946605,6.230571757169107,1804.0
220624,220625,6428-6429,-75.57476808482869,6.23058498782855,1804.0
220625,220626,6428-6429,-75.57473481164192,6.230677602434639,1804.0
220626,220627,6428-6429,-75.57476143019134,6.230598218487993,1804.0
220627,220628,6428-6429,-75.57475477555398,6.230618064474656,1804.0
220628,220629,6428-6429,-75.57474812091664,6.230637910461316,1804.0
220629,220630,6428-6429,-75.57474146627928,6.230657756447978,1804.0
220835,220836,6430-6431,-75.57598969397353,6.231877828739866,32.0
220836,220837,6430-6431,-75.57599799319277,6.23258057641076,32.0
220837,220838,6430-6431,-75.57599591838796,6.232404889493036,32.0
220838,220839,6430-6431,-75.57599384358315,6.232229202575313,32.0
220839,220840,6430-6431,-75.57599176877834,6.232053515657589,32.0
220840,220841,6430-6431,-75.57607105369311,6.2304867090865175,32.0
220841,220842,6430-6431,-75.57598969397353,6.231877828739866,32.0
220842,220843,6430-6431,-75.57601003390344,6.231530048826529,32.0
220843,220844,6430-6431,-75.57603037383332,6.231182268913193,32.0
220844,220845,6430-6431,-75.5760507137632,6.230834488999856,32.0
221240,221241,6435-6436,-75.56994873477089,6.227890481697598,122.0
221241,221242,6435-6436,-75.570230240453,6.228148988066929,122.0
221242,221243,6435-6436,-75.57015986403249,6.228084361474596,122.0
221243,221244,6435-6436,-75.57008948761194,6.228019734882263,122.0
221244,221245,6435-6436,-75.5700191111914,6.22795510828993,122.0
221245,221246,6435-6436,-75.56973198385468,6.227698354336175,122.0
221246,221247,6435-6436,-75.56994873477089,6.227890481697598,122.0
221247,221248,6435-6436,-75.56989454704183,6.227842449857241,122.0
221248,221249,6435-6436,-75.56984035931278,6.227794418016886,122.0
221249,221250,6435-6436,-75.56978617158374,6.2277463861765305,122.0
221325,221326,6436-6437,-75.56954600415888,6.227583139291633,104.0
221326,221327,6436-6437,-75.56973198385468,6.227698354336175,104.0
221327,221328,6436-6437,-75.56968548893072,6.22766955057504,104.0
221328,221329,6436-6437,-75.56963899400677,6.227640746813903,104.0
221329,221330,6436-6437,-75.56959249908283,6.227611943052769,104.0
221330,221331,6436-6437,-75.56927751708417,6.227397116169053,104.0
221331,221332,6436-6437,-75.56954600415888,6.227583139291633,104.0
221332,221333,6436-6437,-75.5694788823902,6.227536633510987,104.0
221333,221334,6436-6437,-75.56941176062153,6.227490127730343,104.0
221334,221335,6436-6437,-75.56934463885284,6.227443621949699,104.0
221335,221336,6436-6437,-75.56907411778519,6.227356676351082,104.0
221336,221337,6436-6437,-75.56927751708417,6.227397116169053,104.0
221337,221338,6436-6437,-75.56922666725943,6.2273870062145615,104.0
221338,221339,6436-6437,-75.56917581743468,6.2273768962600675,104.0
221339,221340,6436-6437,-75.56912496760994,6.227366786305575,104.0
221340,221341,6436-6437,-75.56884224258408,6.227384984224138,104.0
221341,221342,6436-6437,-75.56907411778519,6.227356676351082,104.0
221342,221343,6436-6437,-75.56901614898491,6.227363753319347,104.0
221343,221344,6436-6437,-75.56895818018464,6.22737083028761,104.0
221344,221345,6436-6437,-75.56890021138436,6.227377907255873,104.0
221570,221571,6438-6440,-75.57026603767127,6.237830485081497,205.0
221571,221572,6438-6440,-75.57052593373794,6.237807023236293,205.0
221572,221573,6438-6440,-75.57046095972127,6.237812888697594,205.0
221573,221574,6438-6440,-75.57039598570461,6.237818754158893,205.0
221574,221575,6438-6440,-75.57033101168794,6.237824619620197,205.0
221575,221576,6438-6440,-75.57021621841939,6.237805722936376,205.0
221576,221577,6438-6440,-75.57026603767127,6.237830485081497,205.0
221577,221578,6438-6440,-75.5702535828583,6.237824294545217,205.0
221578,221579,6438-6440,-75.57024112804531,6.237818104008938,205.0
221579,221580,6438-6440,-75.57022867323235,6.237811913472656,205.0
221610,221611,6439-6441,-75.5702416297554,6.236940826058018,270.0
221611,221612,6439-6441,-75.57042964795464,6.237056417852139,270.0
221612,221613,6439-6441,-75.57038264340483,6.237027519903608,270.0
221613,221614,6439-6441,-75.57033563885503,6.2369986219550775,270.0
221614,221615,6439-6441,-75.5702886343052,6.236969724006548,270.0
221615,221616,6439-6441,-75.57007077434173,6.2369650895075885,270.0
221616,221617,6439-6441,-75.5702416297554,6.236940826058018,270.0
221617,221618,6439-6441,-75.57019891590198,6.236946891920412,270.0
221618,221619,6439-6441,-75.57015620204857,6.236952957782803,270.0
221619,221620,6439-6441,-75.57011348819515,6.236959023645196,270.0
223025,223026,6478-6518,-75.55504842454297,6.3091753810984095,708.0
223026,223027,6478-6518,-75.55426560509643,6.308891525064286,708.0
223027,223028,6478-6518,-75.55446130995807,6.308962489072818,708.0
223028,223029,6478-6518,-75.55465701481971,6.309033453081348,708.0
223029,223030,6478-6518,-75.55485271968134,6.30910441708988,708.0
225000,225001,6520-6521,-75.56925069545278,6.275459706641015,5.0
225001,225002,6520-6521,-75.56914538557253,6.276050860266807,5.0
225002,225003,6520-6521,-75.56917171304259,6.275903071860359,5.0
225003,225004,6520-6521,-75.56919804051266,6.275755283453911,5.0
225004,225005,6520-6521,-75.5692243679827,6.275607495047463,5.0
227410,227411,6568-6570,-75.57515983178557,6.2369562151450495,2174.0
227411,227412,6568-6570,-75.574456391022,6.236690910580966,2174.0
227412,227413,6568-6570,-75.57463225121289,6.236757236721988,2174.0
227413,227414,6568-6570,-75.57480811140375,6.236823562863008,2174.0
227414,227415,6568-6570,-75.57498397159466,6.236889889004027,2174.0
227610,227611,6574-6575,-75.57306224612573,6.256345640472728,593.0
227611,227612,6574-6575,-75.57368255450349,6.256745946895527,593.0
227612,227613,6574-6575,-75.57352747740907,6.2566458702898275,593.0
227613,227614,6574-6575,-75.57337240031462,6.256545793684128,593.0
227614,227615,6574-6575,-75.57321732322019,6.256445717078428,593.0
227870,227871,6585-6597,-75.56551885711526,6.258140741974915,913.0
227871,227872,6585-6597,-75.56506218915436,6.257801169592557,913.0
227872,227873,6585-6597,-75.56517635614459,6.2578860626881445,913.0
227873,227874,6585-6597,-75.56529052313482,6.257970955783735,913.0
227874,227875,6585-6597,-75.56540469012505,6.2580558488793265,913.0
230550,230551,6631-6632,-75.56799524179067,6.299712097074216,356.0
230551,230552,6631-6632,-75.56675233559176,6.299068662246582,356.0
230552,230553,6631-6632,-75.56706306214149,6.2992295209534905,356.0
230553,230554,6631-6632,-75.5673737886912,6.299390379660399,356.0
230554,230555,6631-6632,-75.56768451524094,6.299551238367307,356.0
230595,230596,6633-6634,-75.569162543776,6.29983210157988,508.0
230596,230597,6633-6634,-75.56930326061305,6.299472909642315,508.0
230597,230598,6633-6634,-75.56926808140378,6.299562707626706,508.0
230598,230599,6633-6634,-75.56923290219453,6.299652505611098,508.0
230599,230600,6633-6634,-75.56919772298527,6.2997423035954885,508.0
230600,230601,6633-6634,-75.56908550498238,6.300104363118032,508.0
230601,230602,6633-6634,-75.569162543776,6.29983210157988,508.0
230602,230603,6633-6634,-75.5691432840776,6.2999001669644175,508.0
230603,230604,6633-6634,-75.56912402437919,6.299968232348956,508.0
230604,230605,6633-6634,-75.5691047646808,6.300036297733494,508.0
230605,230606,6633-6634,-75.56907941074839,6.300309736565904,508.0
230606,230607,6633-6634,-75.56908550498238,6.300104363118032,508.0
230607,230608,6633-6634,-75.56908398142389,6.30015570648,508.0
230608,230609,6633-6634,-75.56908245786539,6.300207049841968,508.0
230609,230610,6633-6634,-75.56908093430688,6.300258393203936,508.0
231325,231326,6653-7028,-75.55525603821955,6.331380078016634,149.0
231326,231327,6653-7028,-75.55501304633248,6.330819107783661,149.0
